s,p,o
http://dbpedia.org/ontology/SnookerChamp,http://www.w3.org/2000/01/rdf-schema#label,wereldkampioen snooker
http://dbpedia.org/ontology/SnookerChamp,http://www.w3.org/2000/01/rdf-schema#label,Snookerweltmeister
http://dbpedia.org/ontology/SnookerChamp,http://www.w3.org/2000/01/rdf-schema#label,curadh domhanda sa snúcar
http://dbpedia.org/ontology/Ambassador,http://www.w3.org/2000/01/rdf-schema#label,embaixador
http://dbpedia.org/ontology/Ambassador,http://www.w3.org/2000/01/rdf-schema#label,Botschafter
http://dbpedia.org/ontology/Ambassador,http://www.w3.org/2000/01/rdf-schema#label,ambassador
http://dbpedia.org/ontology/Ambassador,http://www.w3.org/2000/01/rdf-schema#label,πρεσβευτής
http://dbpedia.org/ontology/Ambassador,http://www.w3.org/2000/01/rdf-schema#label,大使
http://dbpedia.org/ontology/Ambassador,http://www.w3.org/2000/01/rdf-schema#label,ambassadeur
http://dbpedia.org/ontology/Ambassador,http://www.w3.org/2000/01/rdf-schema#label,ambasciatore
http://dbpedia.org/ontology/Ambassador,http://www.w3.org/2000/01/rdf-schema#label,대사 (외교관)
http://dbpedia.org/ontology/Ambassador,http://www.w3.org/2000/01/rdf-schema#label,ambassadeur
http://dbpedia.org/ontology/Ambassador,http://www.w3.org/2000/01/rdf-schema#label,ambasadóir
http://dbpedia.org/ontology/Ambassador,http://www.w3.org/2000/01/rdf-schema#label,embajador
http://dbpedia.org/ontology/Parliament,http://www.w3.org/2000/01/rdf-schema#label,Parlament
http://dbpedia.org/ontology/Parliament,http://www.w3.org/2000/01/rdf-schema#label,parliament
http://dbpedia.org/ontology/Parliament,http://www.w3.org/2000/01/rdf-schema#label,κοινοβούλιο
http://dbpedia.org/ontology/Parliament,http://www.w3.org/2000/01/rdf-schema#label,議会
http://dbpedia.org/ontology/Parliament,http://www.w3.org/2000/01/rdf-schema#label,parlement
http://dbpedia.org/ontology/Parliament,http://www.w3.org/2000/01/rdf-schema#label,parlement
http://dbpedia.org/ontology/Parliament,http://www.w3.org/2000/01/rdf-schema#label,parlaimint
http://dbpedia.org/ontology/Parliament,http://www.w3.org/2000/01/rdf-schema#label,parlamento
http://dbpedia.org/ontology/MovingWalkway,http://www.w3.org/2000/01/rdf-schema#label,travellator
http://dbpedia.org/ontology/MovingWalkway,http://www.w3.org/2000/01/rdf-schema#label,Rollsteig
http://dbpedia.org/ontology/MovingWalkway,http://www.w3.org/2000/01/rdf-schema#label,rolpad
http://dbpedia.org/ontology/SnookerWorldRanking,http://www.w3.org/2000/01/rdf-schema#label,snooker world ranking
http://dbpedia.org/ontology/SnookerWorldRanking,http://www.w3.org/2000/01/rdf-schema#label,Snookerweltrangliste
http://dbpedia.org/ontology/SnookerWorldRanking,http://www.w3.org/2000/01/rdf-schema#label,wereldranglijst snooker
http://dbpedia.org/ontology/Venue,http://www.w3.org/2000/01/rdf-schema#label,경기장
http://dbpedia.org/ontology/Venue,http://www.w3.org/2000/01/rdf-schema#label,Veranstaltungsort
http://dbpedia.org/ontology/Venue,http://www.w3.org/2000/01/rdf-schema#label,venue
http://dbpedia.org/ontology/Venue,http://www.w3.org/2000/01/rdf-schema#label,τόπος συνάντησης
http://dbpedia.org/ontology/Venue,http://www.w3.org/2000/01/rdf-schema#label,lieu
http://dbpedia.org/ontology/Venue,http://www.w3.org/2000/01/rdf-schema#label,ionad
http://dbpedia.org/ontology/RadioProgram,http://www.w3.org/2000/01/rdf-schema#label,radio programm
http://dbpedia.org/ontology/RadioProgram,http://www.w3.org/2000/01/rdf-schema#label,radio program
http://dbpedia.org/ontology/RadioProgram,http://www.w3.org/2000/01/rdf-schema#label,ραδιοφωνικό πρόγραμμα
http://dbpedia.org/ontology/RadioProgram,http://www.w3.org/2000/01/rdf-schema#label,ラジオ番組
http://dbpedia.org/ontology/RadioProgram,http://www.w3.org/2000/01/rdf-schema#label,radioprogramma
http://dbpedia.org/ontology/RadioProgram,http://www.w3.org/2000/01/rdf-schema#label,programma radiofonico
http://dbpedia.org/ontology/RadioProgram,http://www.w3.org/2000/01/rdf-schema#label,programme de radiodiffusion
http://dbpedia.org/ontology/RadioProgram,http://www.w3.org/2000/01/rdf-schema#label,clár raidió
http://dbpedia.org/ontology/Royalty,http://www.w3.org/2000/01/rdf-schema#label,kraljevska oseba
http://dbpedia.org/ontology/Royalty,http://www.w3.org/2000/01/rdf-schema#label,Königtum
http://dbpedia.org/ontology/Royalty,http://www.w3.org/2000/01/rdf-schema#label,royalty
http://dbpedia.org/ontology/Royalty,http://www.w3.org/2000/01/rdf-schema#label,γαλαζοαίματος
http://dbpedia.org/ontology/Royalty,http://www.w3.org/2000/01/rdf-schema#label,王室
http://dbpedia.org/ontology/Royalty,http://www.w3.org/2000/01/rdf-schema#label,lid koningshuis
http://dbpedia.org/ontology/Royalty,http://www.w3.org/2000/01/rdf-schema#label,왕족
http://dbpedia.org/ontology/Royalty,http://www.w3.org/2000/01/rdf-schema#label,royauté
http://dbpedia.org/ontology/Royalty,http://www.w3.org/2000/01/rdf-schema#label,realeza
http://dbpedia.org/ontology/Biologist,http://www.w3.org/2000/01/rdf-schema#label,biologist
http://dbpedia.org/ontology/Biologist,http://www.w3.org/2000/01/rdf-schema#label,Biologe
http://dbpedia.org/ontology/Biologist,http://www.w3.org/2000/01/rdf-schema#label,bioloog
http://dbpedia.org/ontology/Biologist,http://www.w3.org/2000/01/rdf-schema#label,生物学者
http://dbpedia.org/ontology/Desert,http://www.w3.org/2000/01/rdf-schema#label,Wüste
http://dbpedia.org/ontology/Desert,http://www.w3.org/2000/01/rdf-schema#label,deserto
http://dbpedia.org/ontology/Desert,http://www.w3.org/2000/01/rdf-schema#label,Desert
http://dbpedia.org/ontology/Desert,http://www.w3.org/2000/01/rdf-schema#label,Έρημος
http://dbpedia.org/ontology/Desert,http://www.w3.org/2000/01/rdf-schema#label,砂漠
http://dbpedia.org/ontology/Desert,http://www.w3.org/2000/01/rdf-schema#label,woestijn
http://dbpedia.org/ontology/Desert,http://www.w3.org/2000/01/rdf-schema#label,Désert
http://dbpedia.org/ontology/Desert,http://www.w3.org/2000/01/rdf-schema#label,gaineamhlach
http://dbpedia.org/ontology/Desert,http://www.w3.org/2000/01/rdf-schema#label,Desierto
http://dbpedia.org/ontology/BasketballTeam,http://www.w3.org/2000/01/rdf-schema#label,équipe de basket-ball
http://dbpedia.org/ontology/BasketballTeam,http://www.w3.org/2000/01/rdf-schema#label,Basketballmannschaft
http://dbpedia.org/ontology/BasketballTeam,http://www.w3.org/2000/01/rdf-schema#label,time de basquete
http://dbpedia.org/ontology/BasketballTeam,http://www.w3.org/2000/01/rdf-schema#label,basketball team
http://dbpedia.org/ontology/BasketballTeam,http://www.w3.org/2000/01/rdf-schema#label,Κουτί πληροφοριών συλλόγου καλαθοσφαίρισης
http://dbpedia.org/ontology/BasketballTeam,http://www.w3.org/2000/01/rdf-schema#label,バスケットボールチーム
http://dbpedia.org/ontology/BasketballTeam,http://www.w3.org/2000/01/rdf-schema#label,basketbalteam
http://dbpedia.org/ontology/BasketballTeam,http://www.w3.org/2000/01/rdf-schema#label,squadra di pallacanestro
http://dbpedia.org/ontology/BasketballTeam,http://www.w3.org/2000/01/rdf-schema#label,농구 팀
http://dbpedia.org/ontology/BasketballTeam,http://www.w3.org/2000/01/rdf-schema#label,foireann cispheile
http://dbpedia.org/ontology/ScreenWriter,http://www.w3.org/2000/01/rdf-schema#label,Drehbuchautor
http://dbpedia.org/ontology/ScreenWriter,http://www.w3.org/2000/01/rdf-schema#label,screenwriter
http://dbpedia.org/ontology/ScreenWriter,http://www.w3.org/2000/01/rdf-schema#label,σεναριογράφος
http://dbpedia.org/ontology/ScreenWriter,http://www.w3.org/2000/01/rdf-schema#label,scenarioschrijver
http://dbpedia.org/ontology/ScreenWriter,http://www.w3.org/2000/01/rdf-schema#label,sceneggiatore
http://dbpedia.org/ontology/ScreenWriter,http://www.w3.org/2000/01/rdf-schema#label,scénariste
http://dbpedia.org/ontology/ScreenWriter,http://www.w3.org/2000/01/rdf-schema#label,scríbhneoir scáileáin
http://dbpedia.org/ontology/Lawyer,http://www.w3.org/2000/01/rdf-schema#label,Anwalt
http://dbpedia.org/ontology/Lawyer,http://www.w3.org/2000/01/rdf-schema#label,Lawyer
http://dbpedia.org/ontology/Lawyer,http://www.w3.org/2000/01/rdf-schema#label,弁護士
http://dbpedia.org/ontology/Lawyer,http://www.w3.org/2000/01/rdf-schema#label,advocaat
http://dbpedia.org/ontology/Lawyer,http://www.w3.org/2000/01/rdf-schema#label,Avocat
http://dbpedia.org/ontology/Lawyer,http://www.w3.org/2000/01/rdf-schema#label,dlíodóir
http://dbpedia.org/ontology/Planet,http://www.w3.org/2000/01/rdf-schema#label,planet
http://dbpedia.org/ontology/Planet,http://www.w3.org/2000/01/rdf-schema#label,Planet
http://dbpedia.org/ontology/Planet,http://www.w3.org/2000/01/rdf-schema#label,Planeta
http://dbpedia.org/ontology/Planet,http://www.w3.org/2000/01/rdf-schema#label,planet
http://dbpedia.org/ontology/Planet,http://www.w3.org/2000/01/rdf-schema#label,Πλανήτης
http://dbpedia.org/ontology/Planet,http://www.w3.org/2000/01/rdf-schema#label,惑星
http://dbpedia.org/ontology/Planet,http://www.w3.org/2000/01/rdf-schema#label,planeet
http://dbpedia.org/ontology/Planet,http://www.w3.org/2000/01/rdf-schema#label,planeta
http://dbpedia.org/ontology/Planet,http://www.w3.org/2000/01/rdf-schema#label,planète
http://dbpedia.org/ontology/Planet,http://www.w3.org/2000/01/rdf-schema#label,planeta
http://dbpedia.org/ontology/Planet,http://www.w3.org/2000/01/rdf-schema#label,pláinéad
http://dbpedia.org/ontology/Planet,http://www.w3.org/2000/01/rdf-schema#label,planeta
http://dbpedia.org/ontology/SpeedSkater,http://www.w3.org/2000/01/rdf-schema#label,speed skater
http://dbpedia.org/ontology/SpeedSkater,http://www.w3.org/2000/01/rdf-schema#label,Eisschnellläufer
http://dbpedia.org/ontology/SpeedSkater,http://www.w3.org/2000/01/rdf-schema#label,langebaanschaatser
http://dbpedia.org/ontology/Deputy,http://www.w3.org/2000/01/rdf-schema#label,Stellvertreter
http://dbpedia.org/ontology/Deputy,http://www.w3.org/2000/01/rdf-schema#label,deputy
http://dbpedia.org/ontology/Deputy,http://www.w3.org/2000/01/rdf-schema#label,αναπληρωτής
http://dbpedia.org/ontology/Deputy,http://www.w3.org/2000/01/rdf-schema#label,国会議員
http://dbpedia.org/ontology/Deputy,http://www.w3.org/2000/01/rdf-schema#label,gedeputeerde
http://dbpedia.org/ontology/Deputy,http://www.w3.org/2000/01/rdf-schema#label,député
http://dbpedia.org/ontology/Deputy,http://www.w3.org/2000/01/rdf-schema#label,diputado
http://dbpedia.org/ontology/MovieDirector,http://www.w3.org/2000/01/rdf-schema#label,Filmregisseur
http://dbpedia.org/ontology/MovieDirector,http://www.w3.org/2000/01/rdf-schema#label,Movie director
http://dbpedia.org/ontology/MovieDirector,http://www.w3.org/2000/01/rdf-schema#label,regisseur
http://dbpedia.org/ontology/MovieDirector,http://www.w3.org/2000/01/rdf-schema#label,réalisateur de film
http://dbpedia.org/ontology/MovieDirector,http://www.w3.org/2000/01/rdf-schema#label,stiúrthóir scannáin
http://dbpedia.org/ontology/Family,http://www.w3.org/2000/01/rdf-schema#label,Familie
http://dbpedia.org/ontology/Family,http://www.w3.org/2000/01/rdf-schema#label,family
http://dbpedia.org/ontology/Family,http://www.w3.org/2000/01/rdf-schema#label,οικογένεια
http://dbpedia.org/ontology/Family,http://www.w3.org/2000/01/rdf-schema#label,家族
http://dbpedia.org/ontology/Family,http://www.w3.org/2000/01/rdf-schema#label,familie
http://dbpedia.org/ontology/Family,http://www.w3.org/2000/01/rdf-schema#label,famille
http://dbpedia.org/ontology/Family,http://www.w3.org/2000/01/rdf-schema#label,teaghlach
http://dbpedia.org/ontology/Family,http://www.w3.org/2000/01/rdf-schema#label,familia
http://dbpedia.org/ontology/Agent,http://www.w3.org/2000/01/rdf-schema#label,axente
http://dbpedia.org/ontology/Agent,http://www.w3.org/2000/01/rdf-schema#label,Agent
http://dbpedia.org/ontology/Agent,http://www.w3.org/2000/01/rdf-schema#label,agent
http://dbpedia.org/ontology/Agent,http://www.w3.org/2000/01/rdf-schema#label,πράκτορας
http://dbpedia.org/ontology/Agent,http://www.w3.org/2000/01/rdf-schema#label,エージェント
http://dbpedia.org/ontology/Agent,http://www.w3.org/2000/01/rdf-schema#label,agent
http://dbpedia.org/ontology/Agent,http://www.w3.org/2000/01/rdf-schema#label,agente
http://dbpedia.org/ontology/Agent,http://www.w3.org/2000/01/rdf-schema#label,에이전트
http://dbpedia.org/ontology/Agent,http://www.w3.org/2000/01/rdf-schema#label,agent
http://dbpedia.org/ontology/Agent,http://www.w3.org/2000/01/rdf-schema#label,gníomhaire
http://dbpedia.org/ontology/Agent,http://www.w3.org/2000/01/rdf-schema#label,agente
http://dbpedia.org/ontology/Gate,http://www.w3.org/2000/01/rdf-schema#label,Tor
http://dbpedia.org/ontology/Gate,http://www.w3.org/2000/01/rdf-schema#label,gate
http://dbpedia.org/ontology/Gate,http://www.w3.org/2000/01/rdf-schema#label,πύλη
http://dbpedia.org/ontology/Gate,http://www.w3.org/2000/01/rdf-schema#label,門
http://dbpedia.org/ontology/Gate,http://www.w3.org/2000/01/rdf-schema#label,poort(gebouw)
http://dbpedia.org/ontology/Gate,http://www.w3.org/2000/01/rdf-schema#label,geata
http://dbpedia.org/ontology/YearInSpaceflight,http://www.w3.org/2000/01/rdf-schema#label,Zeitraum Raumflug
http://dbpedia.org/ontology/YearInSpaceflight,http://www.w3.org/2000/01/rdf-schema#label,year in spaceflight
http://dbpedia.org/ontology/YearInSpaceflight,http://www.w3.org/2000/01/rdf-schema#label,vliegjaren
http://dbpedia.org/ontology/YearInSpaceflight,http://www.w3.org/2000/01/rdf-schema#label,année de vols spatiaux
http://dbpedia.org/ontology/YearInSpaceflight,http://www.w3.org/2000/01/rdf-schema#label,año del vuelo espacial
http://dbpedia.org/ontology/Shrine,http://www.w3.org/2000/01/rdf-schema#label,schrein
http://dbpedia.org/ontology/Shrine,http://www.w3.org/2000/01/rdf-schema#label,shrine
http://dbpedia.org/ontology/Shrine,http://www.w3.org/2000/01/rdf-schema#label,βωμός
http://dbpedia.org/ontology/Shrine,http://www.w3.org/2000/01/rdf-schema#label,神社
http://dbpedia.org/ontology/Shrine,http://www.w3.org/2000/01/rdf-schema#label,heiligdom
http://dbpedia.org/ontology/Shrine,http://www.w3.org/2000/01/rdf-schema#label,santuario
http://dbpedia.org/ontology/Shrine,http://www.w3.org/2000/01/rdf-schema#label,sanctuaire
http://dbpedia.org/ontology/Vodka,http://www.w3.org/2000/01/rdf-schema#label,vodka
http://dbpedia.org/ontology/Vodka,http://www.w3.org/2000/01/rdf-schema#label,Wodka
http://dbpedia.org/ontology/Vodka,http://www.w3.org/2000/01/rdf-schema#label,vodka
http://dbpedia.org/ontology/Vodka,http://www.w3.org/2000/01/rdf-schema#label,wodka
http://dbpedia.org/ontology/Population,http://www.w3.org/2000/01/rdf-schema#label,Bevölkerung
http://dbpedia.org/ontology/Population,http://www.w3.org/2000/01/rdf-schema#label,population
http://dbpedia.org/ontology/Population,http://www.w3.org/2000/01/rdf-schema#label,πληθυσμός
http://dbpedia.org/ontology/Population,http://www.w3.org/2000/01/rdf-schema#label,人口
http://dbpedia.org/ontology/Population,http://www.w3.org/2000/01/rdf-schema#label,bevolking
http://dbpedia.org/ontology/Population,http://www.w3.org/2000/01/rdf-schema#label,population
http://dbpedia.org/ontology/Population,http://www.w3.org/2000/01/rdf-schema#label,daonra
http://dbpedia.org/ontology/Village,http://www.w3.org/2000/01/rdf-schema#label,lugar
http://dbpedia.org/ontology/Village,http://www.w3.org/2000/01/rdf-schema#label,dorf
http://dbpedia.org/ontology/Village,http://www.w3.org/2000/01/rdf-schema#label,village
http://dbpedia.org/ontology/Village,http://www.w3.org/2000/01/rdf-schema#label,χωριό
http://dbpedia.org/ontology/Village,http://www.w3.org/2000/01/rdf-schema#label,村
http://dbpedia.org/ontology/Village,http://www.w3.org/2000/01/rdf-schema#label,dorp
http://dbpedia.org/ontology/Village,http://www.w3.org/2000/01/rdf-schema#label,desa
http://dbpedia.org/ontology/Village,http://www.w3.org/2000/01/rdf-schema#label,village
http://dbpedia.org/ontology/Village,http://www.w3.org/2000/01/rdf-schema#label,wieś
http://dbpedia.org/ontology/Village,http://www.w3.org/2000/01/rdf-schema#label,sráidbhaile
http://dbpedia.org/ontology/Village,http://www.w3.org/2000/01/rdf-schema#label,गाँव
http://dbpedia.org/ontology/Theatre,http://www.w3.org/2000/01/rdf-schema#label,Theater
http://dbpedia.org/ontology/Theatre,http://www.w3.org/2000/01/rdf-schema#label,theatre
http://dbpedia.org/ontology/Theatre,http://www.w3.org/2000/01/rdf-schema#label,θέατρο
http://dbpedia.org/ontology/Theatre,http://www.w3.org/2000/01/rdf-schema#label,劇場
http://dbpedia.org/ontology/Theatre,http://www.w3.org/2000/01/rdf-schema#label,schouwburg
http://dbpedia.org/ontology/Theatre,http://www.w3.org/2000/01/rdf-schema#label,théâtre
http://dbpedia.org/ontology/Theatre,http://www.w3.org/2000/01/rdf-schema#label,amharclann
http://dbpedia.org/ontology/Drama,http://www.w3.org/2000/01/rdf-schema#label,Drama
http://dbpedia.org/ontology/Drama,http://www.w3.org/2000/01/rdf-schema#label,drama
http://dbpedia.org/ontology/Drama,http://www.w3.org/2000/01/rdf-schema#label,δράμα
http://dbpedia.org/ontology/Drama,http://www.w3.org/2000/01/rdf-schema#label,ドラマ
http://dbpedia.org/ontology/Drama,http://www.w3.org/2000/01/rdf-schema#label,drama
http://dbpedia.org/ontology/Drama,http://www.w3.org/2000/01/rdf-schema#label,드라마
http://dbpedia.org/ontology/Drama,http://www.w3.org/2000/01/rdf-schema#label,drame
http://dbpedia.org/ontology/Drama,http://www.w3.org/2000/01/rdf-schema#label,dráma
http://dbpedia.org/ontology/ProtectedArea,http://www.w3.org/2000/01/rdf-schema#label,Schutzgebiet
http://dbpedia.org/ontology/ProtectedArea,http://www.w3.org/2000/01/rdf-schema#label,protected area
http://dbpedia.org/ontology/ProtectedArea,http://www.w3.org/2000/01/rdf-schema#label,προστατευμένη περιοχή
http://dbpedia.org/ontology/ProtectedArea,http://www.w3.org/2000/01/rdf-schema#label,保護地区
http://dbpedia.org/ontology/ProtectedArea,http://www.w3.org/2000/01/rdf-schema#label,beschermd gebied
http://dbpedia.org/ontology/ProtectedArea,http://www.w3.org/2000/01/rdf-schema#label,aire protégée
http://dbpedia.org/ontology/PenaltyShootOut,http://www.w3.org/2000/01/rdf-schema#label,penalty shoot-out
